,id,smart1,smart2,smartL,summary_type,rouge-1,rouge-2,rouge-l,SummaCZS,SummaCZS_no_con,SummaConv
524,63831b842812b1a3d05b04904a10d160fe7ad2af,26.90815598325233,15.025499974377071,26.90815598325233,occams_summ_f,0.19718309360047623,0.05194804696913524,0.1690140795159692,0.3232421875,0.9951171875,0.9347513318061829
525,63831b842812b1a3d05b04904a10d160fe7ad2af,24.671765193070748,17.958504597953276,24.651656069608066,occams_gpt_summ,0.2058823479411766,0.027777772777778677,0.17647058323529427,0.21405029296875,0.804443359375,0.5313015580177307
526,63831b842812b1a3d05b04904a10d160fe7ad2af,27.56865585111126,18.885675357039517,27.56865585111126,gpt_gpt_summ,0.16438355666729232,0.04999999505000049,0.16438355666729232,0.4335123697916667,0.9962565104166666,0.9350882768630981
527,63831b842812b1a3d05b04904a10d160fe7ad2af,21.425763184922726,15.93166853625224,21.425763184922726,gpt_a_summ,0.1016949103705834,0.0,0.1016949103705834,-0.1405029296875,0.6599527994791666,0.5593567490577698
528,b9b09b290cdf4d74cb64684a6cae8b6832645607,37.988350940096275,19.536408593508483,37.988350940096275,occams_summ_f,0.3582089502339051,0.15384614892833676,0.3582089502339051,0.782958984375,0.99365234375,0.8879644274711609
529,b9b09b290cdf4d74cb64684a6cae8b6832645607,32.00319939613643,23.223874884854986,30.468717853098457,occams_gpt_summ,0.2985074576965917,0.09876542713610756,0.268656711427935,0.5635172526041666,0.9669596354166666,0.7556096911430359
530,b9b09b290cdf4d74cb64684a6cae8b6832645607,34.15015339784259,23.541891158793995,34.15015339784259,gpt_gpt_summ,0.24999999504394538,0.07792207302411903,0.24999999504394538,0.004150390625,0.5235595703125,0.3378860652446747
531,b9b09b290cdf4d74cb64684a6cae8b6832645607,42.31939227604527,28.29679810181911,42.31939227604527,gpt_a_summ,0.3749999950439454,0.13333332848355572,0.3437499950439453,-0.2802734375,0.1873779296875,0.24082297086715698
532,dbceded6ea7d8a0944ab3f44263f688f644a5c37,21.855794949376413,14.002521709241526,21.855794949376413,occams_summ_f,0.12307691822011854,0.0,0.12307691822011854,0.232177734375,0.992919921875,0.9270226955413818
533,dbceded6ea7d8a0944ab3f44263f688f644a5c37,30.657112215940998,20.741320294178326,27.414637105845873,occams_gpt_summ,0.2807017493998154,0.03225805953694146,0.2807017493998154,-0.019327799479166668,0.6798909505208334,0.4012988805770874
534,dbceded6ea7d8a0944ab3f44263f688f644a5c37,19.754601391162673,13.392045956261548,18.725396592855027,gpt_gpt_summ,0.03508771431209674,0.0,0.03508771431209674,-0.4705810546875,0.4591064453125,0.3858817219734192
535,dbceded6ea7d8a0944ab3f44263f688f644a5c37,24.84447930348395,17.084478086237937,24.84447930348395,gpt_a_summ,0.22641508934140273,0.0,0.22641508934140273,0.006123860677083333,0.65570068359375,0.6511006951332092
536,ffb8b9be838da033f6f3383f324d425556723147,47.55914769096083,33.011372593769366,47.55914769096083,occams_summ_f,0.5151515101928377,0.18918918428049683,0.4545454495867769,0.2987060546875,0.99560546875,0.9171381592750549
537,ffb8b9be838da033f6f3383f324d425556723147,35.69758902754157,26.01340064476334,35.54488814685041,occams_gpt_summ,0.42424241928374656,0.13513513022644283,0.42424241928374656,0.103759765625,0.73291015625,0.7759862542152405
538,ffb8b9be838da033f6f3383f324d425556723147,30.077713692173756,20.737034402877857,30.077713692173756,gpt_gpt_summ,0.17241378810939373,0.0333333283555563,0.17241378810939373,-0.7088623046875,0.0792236328125,0.25320082902908325
